date_local,latitude,longitude,county,aqi_42101,aqi_42401,aqi_44201,aqi_42602,aqi_88502,aqi_max
2017-09-26,40.739264,-73.817694,Queens,5.75,1.4,27.0,19.0,35.25,35.25
2017-09-27,40.739264,-73.817694,Queens,4.25,0.75,11.5,16.5,21.0,21.88235294117647
2017-09-28,40.739264,-73.817694,Queens,4.25,0.6,23.75,17.0,20.25,23.75
2017-09-29,40.739264,-73.817694,Queens,5.0,1.4,29.0,35.5,20.25,35.5
2017-09-30,40.739264,-73.817694,Queens,6.5,0.6,26.0,32.5,26.5,32.5
2017-10-01,40.739264,-73.817694,Queens,7.5,0.6,31.0,37.5,26.0,37.5
2017-10-02,40.739264,-73.817694,Queens,8.0,0.6,33.0,34.5,29.0,34.5
2017-10-03,40.739264,-73.817694,Queens,7.0,0.6,30.75,34.5,30.75,34.5
2017-10-04,40.739264,-73.817694,Queens,5.0,0.6,35.25,34.5,29.25,37.72
2017-10-05,40.739264,-73.817694,Queens,3.5,1.4,44.5,24.0,42.0,51.64705882352941
2017-10-06,40.739264,-73.817694,Queens,4.0,1.4,38.0,40.0,51.75,51.75
2017-10-07,40.739264,-73.817694,Queens,5.75,1.4,30.5,30.5,41.25,43.0
2017-10-08,40.739264,-73.817694,Queens,5.75,1.4,21.5,22.5,29.25,33.05882352941177
2017-10-09,40.739264,-73.817694,Queens,5.0,0.6,17.25,15.5,23.5,30.705882352941178
2017-10-10,40.739264,-73.817694,Queens,5.75,1.4,27.75,35.0,26.5,35.0
2017-10-11,40.739264,-73.817694,Queens,6.5,0.6,30.25,26.5,38.0,38.0
2017-10-12,40.739264,-73.817694,Queens,4.5,0.6,27.75,19.0,32.5,32.5
2017-10-13,40.739264,-73.817694,Queens,3.0,0.6,28.5,22.5,23.5,28.5
2017-10-14,40.739264,-73.817694,Queens,4.5,0.6,25.25,31.5,30.75,31.5
2017-10-15,40.739264,-73.817694,Queens,5.5,0.6,27.0,15.0,28.5,36.05882352941177
2017-10-16,40.739264,-73.817694,Queens,4.0,1.4,23.5,14.5,17.0,23.5
2017-10-17,40.739264,-73.817694,Queens,2.75,3.8,19.75,28.0,16.75,28.0
2017-10-18,40.739264,-73.817694,Queens,4.0,3.0,26.5,31.0,36.0,44.70588235294117
2017-10-19,40.739264,-73.817694,Queens,5.5,1.4,32.75,42.5,48.25,48.25
2017-10-20,40.739264,-73.817694,Queens,5.25,1.4,34.0,39.0,44.25,44.25
2017-10-21,40.739264,-73.817694,Queens,6.25,1.4,28.75,40.0,44.0,44.0
2017-10-22,40.739264,-73.817694,Queens,9.5,1.0,33.75,40.0,47.5,50.44
2017-10-23,40.739264,-73.817694,Queens,8.25,0.6,34.5,30.5,35.75,35.75
2017-10-24,40.739264,-73.817694,Queens,3.75,0.6,31.75,13.0,30.5,41.294117647058826
2017-10-25,40.739264,-73.817694,Queens,4.0,1.4,21.25,39.0,38.25,39.44
2017-10-26,40.739264,-73.817694,Queens,5.75,1.4,24.75,29.0,33.0,33.0
2017-10-27,40.739264,-73.817694,Queens,5.25,3.0,30.0,42.0,34.5,42.0
2017-10-28,40.739264,-73.817694,Queens,4.75,1.4,38.5,38.0,37.25,38.5
2017-10-29,40.739264,-73.817694,Queens,3.25,0.6,38.5,10.5,19.75,38.5
2017-10-30,40.739264,-73.817694,Queens,2.0,0.6,27.25,14.0,14.5,27.25
2017-10-31,40.739264,-73.817694,Queens,2.5,3.8,22.5,28.5,28.75,28.75
2017-11-01,40.739264,-73.817694,Queens,5.25,1.4,19.0,34.5,39.25,39.25
2017-11-02,40.739264,-73.817694,Queens,7.75,0.6,25.5,32.0,41.75,41.75
2017-11-03,40.739264,-73.817694,Queens,5.5,0.6,26.5,24.5,38.0,38.0
2017-11-04,40.739264,-73.817694,Queens,3.5,0.6,24.5,19.0,30.5,30.5
2017-11-05,40.739264,-73.817694,Queens,4.0,0.6,21.75,18.0,24.5,24.5
2017-11-06,40.739264,-73.817694,Queens,3.5,1.4,18.25,23.5,30.75,32.0
2017-11-07,40.739264,-73.817694,Queens,3.25,0.6,15.0,17.5,29.5,29.5
2017-11-08,40.739264,-73.817694,Queens,4.0,0.6,13.5,23.5,25.5,25.5
2017-11-09,40.739264,-73.817694,Queens,5.75,1.4,22.25,32.0,29.5,32.0
2017-11-10,40.739264,-73.817694,Queens,4.75,3.0,29.5,15.5,28.5,29.5
2017-11-11,40.739264,-73.817694,Queens,4.25,1.4,29.5,38.0,25.75,38.0
2017-11-12,40.739264,-73.817694,Queens,7.5,3.0,25.25,43.5,34.25,51.72
2017-11-13,40.739264,-73.817694,Queens,8.5,1.4,18.75,40.5,47.5,59.05882352941177
2017-11-14,40.739264,-73.817694,Queens,6.25,0.6,20.75,28.5,45.75,45.75
2017-11-15,40.739264,-73.817694,Queens,4.25,0.6,25.75,27.5,35.25,35.25
2017-11-16,40.739264,-73.817694,Queens,4.0,1.4,25.5,20.5,27.5,27.5
2017-11-17,40.739264,-73.817694,Queens,4.0,3.0,25.75,33.0,25.0,33.0
2017-11-18,40.739264,-73.817694,Queens,6.25,3.0,27.25,47.5,30.0,47.5
2017-11-19,40.739264,-73.817694,Queens,5.75,1.4,25.75,20.0,33.0,33.0
2017-11-20,40.739264,-73.817694,Queens,3.0,0.6,25.5,23.0,33.5,33.5
2017-11-21,40.739264,-73.817694,Queens,3.0,3.0,28.25,30.0,40.25,40.25
2017-11-22,40.739264,-73.817694,Queens,5.25,3.0,23.75,41.0,47.25,47.25
2017-11-23,40.739264,-73.817694,Queens,6.25,1.4,25.0,29.0,38.75,38.75
2017-11-24,40.739264,-73.817694,Queens,5.75,5.4,18.5,36.0,39.0,49.2
2017-11-25,40.739264,-73.817694,Queens,6.25,1.4,24.25,40.5,50.5,51.8235294117647
2017-11-26,40.739264,-73.817694,Queens,5.5,1.4,24.75,23.5,42.75,42.75
2017-11-27,40.739264,-73.817694,Queens,4.5,3.0,23.25,28.0,41.5,41.5
2017-11-28,40.739264,-73.817694,Queens,4.0,1.4,29.0,38.0,41.5,41.5
2017-11-29,40.739264,-73.817694,Queens,3.5,3.0,27.25,27.5,38.0,38.0
2017-11-30,40.739264,-73.817694,Queens,3.75,0.6,19.25,33.5,37.0,37.0
2017-12-01,40.739264,-73.817694,Queens,4.25,3.8,18.5,28.5,38.0,38.0
2017-12-02,40.739264,-73.817694,Queens,5.0,1.4,15.25,31.0,44.0,44.0
2017-12-03,40.739264,-73.817694,Queens,6.5,1.4,12.5,31.0,48.5,54.36
2017-12-04,40.739264,-73.817694,Queens,9.5,1.4,23.25,36.0,57.25,67.58823529411765
2017-12-05,40.739264,-73.817694,Queens,7.5,0.6,29.25,13.5,50.5,50.5
2017-12-06,40.739264,-73.817694,Queens,2.75,1.4,24.25,24.5,35.25,35.25
2017-12-07,40.739264,-73.817694,Queens,2.75,3.0,21.25,30.5,36.75,36.75
2017-12-08,40.739264,-73.817694,Queens,3.5,3.0,15.25,28.0,45.0,45.0
2017-12-09,40.739264,-73.817694,Queens,4.0,1.4,12.75,24.5,48.25,48.25
2017-12-10,40.739264,-73.817694,Queens,4.0,1.4,17.75,23.5,50.75,50.76470588235294
2017-12-11,40.739264,-73.817694,Queens,4.5,3.0,16.0,32.0,52.0,52.0
2017-12-12,40.739264,-73.817694,Queens,5.5,1.4,20.25,33.0,47.5,47.5
2017-12-13,40.739264,-73.817694,Queens,4.25,1.4,26.75,16.5,36.25,36.25
2017-12-14,40.739264,-73.817694,Queens,3.25,3.0,25.25,37.0,40.5,40.5
2017-12-15,40.739264,-73.817694,Queens,5.25,3.0,14.5,45.0,51.25,53.88
2017-12-16,40.739264,-73.817694,Queens,6.0,5.4,15.75,28.5,52.25,58.52941176470589
2017-12-17,40.739264,-73.817694,Queens,5.75,1.4,19.5,37.5,52.5,52.5
2017-12-18,40.739264,-73.817694,Queens,6.75,3.8,11.5,42.5,55.0,66.28
2017-12-19,40.739264,-73.817694,Queens,6.75,3.8,16.5,33.0,55.75,57.66666666666666
2017-12-20,40.739264,-73.817694,Queens,4.5,3.0,25.75,20.0,48.75,48.75
2017-12-21,40.739264,-73.817694,Queens,3.75,1.4,22.0,33.0,44.75,44.75
2017-12-22,40.739264,-73.817694,Queens,5.25,1.4,12.5,37.0,48.0,48.0
2017-12-23,40.739264,-73.817694,Queens,6.25,0.6,15.25,31.5,52.0,55.47058823529412
2017-12-24,40.739264,-73.817694,Queens,6.5,0.6,25.25,17.0,42.75,42.75
2017-12-25,40.739264,-73.817694,Queens,4.5,0.6,28.0,18.0,35.25,35.25
2017-12-26,40.739264,-73.817694,Queens,2.5,3.0,28.0,26.0,40.0,40.0
2017-12-27,40.739264,-73.817694,Queens,2.5,3.8,27.25,24.5,47.25,47.25
2017-12-28,40.739264,-73.817694,Queens,2.5,3.8,27.0,17.5,47.25,47.25
2017-12-29,40.739264,-73.817694,Queens,3.0,6.2,24.0,27.5,45.75,45.75
2017-12-30,40.739264,-73.817694,Queens,4.25,3.8,20.0,41.0,52.5,56.24
2017-12-31,40.739264,-73.817694,Queens,4.5,3.0,26.5,16.5,53.75,53.75
2018-01-01,40.739264,-73.817694,Queens,7.25,3.0,27.25,22.0,48.0,48.0
2018-01-02,40.739264,-73.817694,Queens,2.75,5.4,21.75,30.0,55.0,55.0
2018-01-03,40.739264,-73.817694,Queens,4.75,7.8,15.25,44.0,58.0,58.0
2018-01-04,40.739264,-73.817694,Queens,6.5,3.8,21.5,32.5,54.75,54.75
2018-01-05,40.739264,-73.817694,Queens,4.5,5.4,28.5,16.0,50.75,50.75
2018-01-06,40.739264,-73.817694,Queens,2.5,7.8,29.25,18.0,53.0,53.0
2018-01-07,40.739264,-73.817694,Queens,3.25,9.4,23.75,29.5,54.0,54.0
2018-01-08,40.739264,-73.817694,Queens,4.5,6.2,17.0,35.5,54.75,60.5
2018-01-09,40.739264,-73.817694,Queens,5.5,6.2,21.25,32.5,60.0,64.0
2018-01-10,40.739264,-73.817694,Queens,7.25,1.4,18.5,48.0,59.0,59.0
2018-01-11,40.739264,-73.817694,Queens,9.25,1.4,15.5,44.0,58.0,59.52941176470589
2018-01-12,40.739264,-73.817694,Queens,8.25,0.6,20.75,31.0,43.0,43.0
2018-01-13,40.739264,-73.817694,Queens,4.5,1.4,25.75,11.5,36.0,36.0
2018-01-14,40.739264,-73.817694,Queens,2.5,3.0,28.5,14.0,46.25,46.25
2018-01-15,40.739264,-73.817694,Queens,3.5,3.0,26.75,26.5,46.25,46.25
2018-01-16,40.739264,-73.817694,Queens,5.5,0.6,14.5,38.0,53.5,54.94117647058823
2018-01-17,40.739264,-73.817694,Queens,6.5,3.0,12.75,35.0,59.25,60.52
2018-01-18,40.739264,-73.817694,Queens,6.0,3.0,20.25,35.0,59.25,60.52941176470589
2018-01-19,40.739264,-73.817694,Queens,5.75,5.4,14.5,43.0,60.25,67.23529411764706
2018-01-20,40.739264,-73.817694,Queens,6.25,3.8,25.5,41.5,59.0,59.0
2018-01-21,40.739264,-73.817694,Queens,6.5,3.8,29.25,42.5,59.75,62.35294117647059
2018-01-22,40.739264,-73.817694,Queens,7.0,1.4,20.0,40.0,65.5,75.76470588235294
2018-01-23,40.739264,-73.817694,Queens,6.5,0.6,23.75,34.5,55.5,55.5
2018-01-24,40.739264,-73.817694,Queens,4.0,3.0,25.25,21.0,43.75,43.75
2018-01-25,40.739264,-73.817694,Queens,3.0,3.0,28.75,24.5,44.75,44.75
2018-01-26,40.739264,-73.817694,Queens,4.5,3.0,21.0,43.0,46.0,46.0
2018-01-27,40.739264,-73.817694,Queens,4.25,1.4,21.75,31.5,47.25,47.25
2018-01-28,40.739264,-73.817694,Queens,4.5,1.4,16.25,32.5,51.0,51.0
2018-01-29,40.739264,-73.817694,Queens,6.0,0.6,21.0,26.5,50.5,50.5
2018-01-30,40.739264,-73.817694,Queens,5.0,1.4,24.0,27.5,46.66666666666666,46.66666666666666
2018-01-31,40.739264,-73.817694,Queens,4.0,1.4,21.5,26.0,44.333333333333336,44.333333333333336
2018-02-01,40.739264,-73.817694,Queens,5.25,1.4,15.0,40.0,48.0,48.72
2018-02-02,40.739264,-73.817694,Queens,6.5,3.0,23.25,30.0,52.75,52.75
2018-02-03,40.739264,-73.817694,Queens,4.5,3.0,24.75,21.0,46.5,46.5
2018-02-04,40.739264,-73.817694,Queens,4.0,1.4,24.75,41.0,36.0,41.0
2018-02-05,40.739264,-73.817694,Queens,5.5,3.0,29.5,33.5,40.0,40.0
2018-02-06,40.739264,-73.817694,Queens,6.333333333333333,3.8,20.5,43.5,51.25,51.25
2018-02-07,40.739264,-73.817694,Queens,7.25,3.0,24.5,39.5,51.5,52.0
2018-02-08,40.739264,-73.817694,Queens,6.0,3.0,29.25,27.5,51.25,51.25
2018-02-09,40.739264,-73.817694,Queens,4.0,3.0,30.0,40.5,54.5,57.52941176470589
2018-02-10,40.739264,-73.817694,Queens,6.5,1.4,17.25,44.0,55.75,60.16
2018-02-11,40.739264,-73.817694,Queens,10.5,0.6,10.0,37.0,48.0,48.0
2018-02-12,40.739264,-73.817694,Queens,8.0,3.0,25.5,22.5,44.75,44.75
2018-02-13,40.739264,-73.817694,Queens,3.5,0.6,31.0,38.5,43.75,43.75
2018-02-14,40.739264,-73.817694,Queens,4.5,3.0,20.5,40.0,44.25,51.23529411764706
2018-02-15,40.739264,-73.817694,Queens,6.75,1.4,7.25,27.5,54.25,61.66666666666666
2018-02-16,40.739264,-73.817694,Queens,7.25,3.0,24.25,33.0,51.25,51.25
2018-02-17,40.739264,-73.817694,Queens,5.75,3.8,32.5,31.5,40.25,40.25
2018-02-18,40.739264,-73.817694,Queens,5.5,1.4,34.5,40.5,45.0,45.0
2018-02-19,40.739264,-73.817694,Queens,7.0,0.6,31.25,43.5,49.25,49.25
2018-02-20,40.739264,-73.817694,Queens,6.75,3.0,18.0,41.5,50.25,56.41176470588236
2018-02-21,40.739264,-73.817694,Queens,6.0,0.6,22.25,39.5,55.5,55.5
2018-02-22,40.739264,-73.817694,Queens,5.0,0.6,26.5,16.0,40.0,40.0
2018-02-23,40.739264,-73.817694,Queens,4.0,0.6,26.25,25.0,25.25,31.352941176470587
2018-02-24,40.739264,-73.817694,Queens,4.25,0.6,20.75,24.0,34.25,42.52941176470589
2018-02-25,40.739264,-73.817694,Queens,5.0,0.6,24.25,32.5,36.75,36.75
2018-02-26,40.739264,-73.817694,Queens,6.25,3.8,26.0,46.5,37.25,46.5
2018-02-27,40.739264,-73.817694,Queens,6.5,5.4,30.5,40.5,38.66666666666666,40.5
2018-02-28,40.739264,-73.817694,Queens,6.0,1.4,29.0,50.0,39.66666666666666,50.0
2018-03-01,40.739264,-73.817694,Queens,7.25,3.8,34.0,53.5,51.25,53.94117647058823
2018-03-02,40.739264,-73.817694,Queens,6.25,0.6,33.25,19.0,40.5,40.5
2018-03-03,40.739264,-73.817694,Queens,3.25,0.6,33.25,8.5,26.0,33.25
2018-03-04,40.739264,-73.817694,Queens,2.5,1.4,34.75,8.5,24.25,34.75
2018-03-05,40.739264,-73.817694,Queens,3.0,0.6,30.5,19.0,21.75,30.5
2018-03-06,40.739264,-73.817694,Queens,4.0,1.4,35.75,38.5,24.25,38.5
2018-03-07,40.739264,-73.817694,Queens,3.5,1.4,33.5,22.0,21.25,33.5
2018-03-08,40.739264,-73.817694,Queens,3.25,1.4,28.25,30.0,22.5,30.0
2018-03-09,40.739264,-73.817694,Queens,3.25,1.4,28.5,19.5,29.75,30.04
2018-03-10,40.739264,-73.817694,Queens,2.5,0.6,34.25,18.0,29.75,34.25
2018-03-11,40.739264,-73.817694,Queens,2.5,3.0,36.75,21.5,28.75,36.75
2018-03-12,40.739264,-73.817694,Queens,3.0,0.6,34.0,29.0,26.25,34.0
2018-03-13,40.739264,-73.817694,Queens,3.75,1.4,33.0,25.0,24.0,33.0
2018-03-14,40.739264,-73.817694,Queens,3.25,1.4,31.5,20.5,25.5,31.5
2018-03-15,40.739264,-73.817694,Queens,2.75,0.6,36.25,21.5,32.5,40.56
2018-03-16,40.739264,-73.817694,Queens,2.75,1.4,35.0,24.5,39.5,39.5
2018-03-17,40.739264,-73.817694,Queens,2.5,0.6,37.75,17.0,32.5,37.75
2018-03-18,40.739264,-73.817694,Queens,3.25,3.8,41.25,42.5,27.5,42.5
2018-03-19,40.739264,-73.817694,Queens,4.75,1.4,39.0,45.0,31.25,45.0
2018-03-20,40.739264,-73.817694,Queens,4.75,0.6,34.25,34.0,29.5,34.25
2018-03-21,40.739264,-73.817694,Queens,3.5,0.6,33.75,15.0,25.5,33.75
2018-03-22,40.739264,-73.817694,Queens,3.75,3.0,37.0,29.5,29.0,37.0
2018-03-23,40.739264,-73.817694,Queens,4.25,5.4,35.75,34.0,32.5,35.75
2018-03-24,40.739264,-73.817694,Queens,3.25,3.8,40.25,22.5,29.75,40.25
2018-03-25,40.739264,-73.817694,Queens,3.0,0.6,39.0,18.0,28.25,39.0
2018-03-26,40.739264,-73.817694,Queens,3.75,0.6,38.75,40.0,30.0,40.0
2018-03-27,40.739264,-73.817694,Queens,4.75,3.0,28.75,48.5,30.25,48.5
2018-03-28,40.739264,-73.817694,Queens,5.5,1.4,19.0,34.5,36.75,56.1764705882353
2018-03-29,40.739264,-73.817694,Queens,6.5,1.4,26.0,38.0,48.25,65.88235294117646
2018-03-30,40.739264,-73.817694,Queens,6.5,0.6,30.75,36.0,49.5,52.48
2018-03-31,40.739264,-73.817694,Queens,4.25,0.6,35.5,19.5,30.5,35.5
2018-04-01,40.739264,-73.817694,Queens,2.75,1.4,37.0,19.5,18.75,37.0
2018-04-02,40.739264,-73.817694,Queens,3.25,0.6,37.75,36.5,25.0,37.75
2018-04-03,40.739264,-73.817694,Queens,4.5,0.6,37.25,39.5,22.25,39.5
2018-04-04,40.739264,-73.817694,Queens,4.5,0.6,37.75,35.5,19.75,37.75
2018-04-05,40.739264,-73.817694,Queens,3.25,1.4,38.75,21.0,23.0,38.75
2018-04-06,40.739264,-73.817694,Queens,3.25,0.6,41.25,38.0,31.25,41.35294117647059
2018-04-07,40.739264,-73.817694,Queens,3.5,1.4,42.0,13.0,29.0,42.0
2018-04-08,40.739264,-73.817694,Queens,2.75,1.4,39.75,10.0,20.75,39.75
2018-04-09,40.739264,-73.817694,Queens,2.5,3.8,36.0,25.5,24.25,36.0
2018-04-10,40.739264,-73.817694,Queens,3.25,3.0,36.5,31.0,35.5,56.05882352941177
2018-04-11,40.739264,-73.817694,Queens,4.25,0.6,40.75,46.5,41.5,47.4
2018-04-12,40.739264,-73.817694,Queens,5.25,3.0,43.5,49.5,47.5,61.0
2018-04-13,40.739264,-73.817694,Queens,4.5,3.0,44.75,25.0,59.5,59.588235294117645
2018-04-14,40.739264,-73.817694,Queens,4.25,3.0,48.0,31.0,64.5,64.5
2018-04-15,40.739264,-73.817694,Queens,4.0,0.6,43.25,6.5,41.75,43.25
2018-04-16,40.739264,-73.817694,Queens,2.5,0.6,37.75,17.5,12.75,37.75
2018-04-17,40.739264,-73.817694,Queens,2.5,0.6,32.5,17.0,10.25,32.5
2018-04-18,40.739264,-73.817694,Queens,2.75,0.6,32.5,26.5,15.75,32.5
2018-04-19,40.739264,-73.817694,Queens,3.5,5.4,36.0,26.5,24.25,36.0
2018-04-20,40.739264,-73.817694,Queens,3.25,3.0,37.0,19.5,26.25,37.0
2018-04-21,40.739264,-73.817694,Queens,2.75,0.6,43.75,27.5,22.75,43.75
2018-04-22,40.739264,-73.817694,Queens,3.5,1.4,48.25,38.0,24.25,48.25
2018-04-23,40.739264,-73.817694,Queens,5.0,1.4,49.75,46.5,40.0,54.72
2018-04-24,40.739264,-73.817694,Queens,5.5,0.6,49.25,41.0,41.333333333333336,49.25
2018-04-25,40.739264,-73.817694,Queens,4.5,0.6,45.75,42.0,23.75,45.75
2018-04-26,40.739264,-73.817694,Queens,4.5,0.6,46.25,37.5,13.25,46.25
2018-04-27,40.739264,-73.817694,Queens,4.75,0.6,40.25,37.0,22.25,40.25
2018-04-28,40.739264,-73.817694,Queens,5.5,0.6,46.25,36.0,31.5,57.23529411764706
2018-04-29,40.739264,-73.817694,Queens,4.75,0.6,37.75,15.5,27.5,37.75
2018-04-30,40.739264,-73.817694,Queens,3.5,0.6,35.5,27.5,22.25,35.5
2018-05-01,40.739264,-73.817694,Queens,4.5,3.0,64.5,63.0,34.75,64.5
2018-05-02,40.739264,-73.817694,Queens,5.0,5.4,94.25,34.0,49.5,94.25
2018-05-03,40.739264,-73.817694,Queens,5.0,3.0,36.5,59.0,56.5,59.0
2018-05-04,40.739264,-73.817694,Queens,5.25,1.4,38.25,41.5,58.25,59.294117647058826
2018-05-05,40.739264,-73.817694,Queens,4.0,0.6,52.0,24.5,37.75,52.0
2018-05-06,40.739264,-73.817694,Queens,3.25,3.8,46.5,22.5,24.75,46.5
2018-05-07,40.739264,-73.817694,Queens,3.75,0.6,47.0,29.0,32.5,47.0
2018-05-08,40.739264,-73.817694,Queens,3.5,0.6,48.75,31.5,31.0,48.75
2018-05-09,40.739264,-73.817694,Queens,4.0,1.4,36.25,34.5,28.0,36.25
2018-05-10,40.739264,-73.817694,Queens,4.25,0.6,32.75,37.5,20.25,37.5
2018-05-11,40.739264,-73.817694,Queens,5.25,3.0,40.5,38.5,19.75,40.5
2018-05-12,40.739264,-73.817694,Queens,5.0,0.6,43.75,16.0,24.75,43.75
2018-05-13,40.739264,-73.817694,Queens,3.5,0.6,37.25,8.5,15.0,37.25
2018-05-14,40.739264,-73.817694,Queens,3.25,0.6,32.75,23.0,12.25,41.16
2018-05-15,40.739264,-73.817694,Queens,3.5,0.6,37.25,31.0,32.5,53.11764705882353
2018-05-16,40.739264,-73.817694,Queens,4.0,0.6,37.5,20.0,38.5,38.5
2018-05-17,40.739264,-73.817694,Queens,5.0,3.0,24.0,41.5,35.75,53.64
2018-05-18,40.739264,-73.817694,Queens,6.5,0.6,28.5,29.5,33.25,37.94117647058823
2018-05-19,40.739264,-73.817694,Queens,5.5,0.6,27.5,20.0,18.75,27.5
2018-05-20,40.739264,-73.817694,Queens,4.0,0.6,32.5,19.0,19.0,32.5
2018-05-21,40.739264,-73.817694,Queens,3.75,0.6,41.75,25.0,23.0,41.75
2018-05-22,40.739264,-73.817694,Queens,4.5,0.6,34.25,30.5,27.0,39.05882352941177
2018-05-23,40.739264,-73.817694,Queens,5.5,1.4,36.25,27.5,34.75,46.44
2018-05-24,40.739264,-73.817694,Queens,4.75,3.0,79.25,33.0,38.75,79.25
2018-05-25,40.739264,-73.817694,Queens,3.5,1.4,104.25,26.5,46.5,104.25
2018-05-26,40.739264,-73.817694,Queens,4.25,0.6,94.5,34.0,56.75,94.5
2018-05-27,40.739264,-73.817694,Queens,5.75,0.6,52.25,28.5,42.0,52.25
2018-05-28,40.739264,-73.817694,Queens,4.0,0.6,25.75,14.5,15.75,25.75
2018-05-29,40.739264,-73.817694,Queens,3.0,1.4,43.0,42.5,29.75,55.2
2018-05-30,40.739264,-73.817694,Queens,4.0,0.6,39.5,19.0,32.25,39.5
2018-05-31,40.739264,-73.817694,Queens,3.75,0.6,28.5,21.0,19.0,31.47058823529412
2018-06-01,40.739264,-73.817694,Queens,3.75,1.4,22.25,29.5,29.75,44.44
2018-06-02,40.739264,-73.817694,Queens,4.75,0.6,42.75,33.5,38.25,44.88235294117647
2018-06-03,40.739264,-73.817694,Queens,4.0,1.4,32.0,6.0,22.25,32.0
2018-06-04,40.739264,-73.817694,Queens,2.5,0.6,29.0,24.5,6.5,29.0
2018-06-05,40.739264,-73.817694,Queens,3.75,0.6,38.25,26.5,18.25,38.25
2018-06-06,40.739264,-73.817694,Queens,3.75,0.6,29.75,16.0,23.0,29.75
2018-06-07,40.739264,-73.817694,Queens,2.25,0.6,26.75,18.0,14.0,26.75
2018-06-08,40.739264,-73.817694,Queens,2.5,1.4,37.5,37.0,24.0,39.64705882352941
2018-06-09,40.739264,-73.817694,Queens,4.0,1.4,63.5,26.5,45.25,63.5
2018-06-10,40.739264,-73.817694,Queens,5.25,0.6,43.25,26.5,38.5,45.28
2018-06-11,40.739264,-73.817694,Queens,4.0,0.6,37.0,26.5,23.0,37.0
2018-06-12,40.739264,-73.817694,Queens,3.0,0.6,35.75,24.5,18.0,35.75
2018-06-13,40.739264,-73.817694,Queens,3.25,0.6,33.5,25.0,22.25,35.32
2018-06-14,40.739264,-73.817694,Queens,3.0,1.4,40.5,14.0,23.75,40.5
2018-06-15,40.739264,-73.817694,Queens,3.5,1.4,34.0,34.0,19.75,34.0
2018-06-16,40.739264,-73.817694,Queens,4.5,0.6,44.5,25.0,28.25,44.5
2018-06-17,40.739264,-73.817694,Queens,5.25,0.6,87.25,28.5,44.0,87.25
2018-06-18,40.739264,-73.817694,Queens,4.25,0.6,62.5,17.5,52.25,62.5
2018-06-19,40.739264,-73.817694,Queens,3.5,0.6,44.75,16.0,41.0,44.75
2018-06-20,40.739264,-73.817694,Queens,3.25,0.6,41.5,21.5,25.25,41.5
2018-06-21,40.739264,-73.817694,Queens,3.25,1.4,73.25,33.0,31.666666666666668,73.25
2018-06-22,40.739264,-73.817694,Queens,3.5,0.6,50.25,13.5,28.5,50.25
2018-06-23,40.739264,-73.817694,Queens,3.25,0.6,31.5,10.0,24.5,31.5
2018-06-24,40.739264,-73.817694,Queens,3.5,0.6,36.5,16.0,24.5,49.05882352941177
2018-06-25,40.739264,-73.817694,Queens,3.0,1.4,36.0,17.0,30.33333333333333,36.0
2018-06-26,40.739264,-73.817694,Queens,3.0,0.6,32.0,14.0,22.0,32.0
2018-06-27,40.739264,-73.817694,Queens,2.75,0.6,32.5,14.0,11.75,32.5
2018-06-28,40.739264,-73.817694,Queens,3.75,0.6,36.75,36.5,23.0,45.16
2018-06-29,40.739264,-73.817694,Queens,5.75,1.4,62.75,30.5,36.75,62.75
2018-06-30,40.739264,-73.817694,Queens,5.75,1.4,96.5,37.5,44.25,96.5
2018-07-01,40.739264,-73.817694,Queens,5.25,1.4,126.0,54.0,61.25,126.0
2018-07-02,40.739264,-73.817694,Queens,5.75,1.4,122.5,36.5,70.66666666666667,122.5
2018-07-03,40.739264,-73.817694,Queens,4.75,0.6,62.0,19.5,67.66666666666667,67.66666666666667
2018-07-04,40.739264,-73.817694,Queens,3.0,0.6,37.75,15.0,62.5,62.5
2018-07-05,40.739264,-73.817694,Queens,2.0,0.6,25.5,7.0,35.25,35.25
2018-07-06,40.739264,-73.817694,Queens,1.75,0.6,23.5,20.0,15.75,27.94117647058824
2018-07-07,40.739264,-73.817694,Queens,2.0,0.6,33.0,14.0,13.0,33.0
2018-07-08,40.739264,-73.817694,Queens,3.5,3.0,45.0,22.5,12.5,45.0
2018-07-09,40.739264,-73.817694,Queens,4.25,0.6,69.75,24.0,24.75,69.75
2018-07-10,40.739264,-73.817694,Queens,3.5,1.4,124.25,40.0,42.0,124.25
2018-07-11,40.739264,-73.817694,Queens,4.0,1.4,71.0,24.0,53.0,71.0
2018-07-12,40.739264,-73.817694,Queens,3.25,0.6,52.5,26.5,45.0,52.5
2018-07-13,40.739264,-73.817694,Queens,3.5,1.4,46.5,26.0,39.5,48.24
2018-07-14,40.739264,-73.817694,Queens,3.5,0.6,68.75,17.5,45.25,68.75
2018-07-15,40.739264,-73.817694,Queens,2.75,0.6,55.25,25.5,48.0,55.25
2018-07-16,40.739264,-73.817694,Queens,4.0,0.6,87.75,27.5,51.75,87.75
2018-07-17,40.739264,-73.817694,Queens,3.5,0.6,56.0,18.5,44.0,56.0
2018-07-18,40.739264,-73.817694,Queens,2.75,5.4,33.5,22.0,28.75,34.11764705882353
2018-07-19,40.739264,-73.817694,Queens,3.5,1.4,44.5,21.0,23.5,44.5
2018-07-20,40.739264,-73.817694,Queens,3.75,0.6,46.75,26.5,22.0,46.75
